SubmitTime,UserID,Used Memory
1147300906,13,606856
1146577059,13,64192
1149656781,19,63860
1145179315,13,571348
1151216950,13,1551824
1149377211,19,616232
1151814648,2,63892
1150606773,8,608028
1140800256,8,569300
1151653211,2,20304
1151732086,12,79304
1148457575,19,624364
1144505471,2,568680
1151123324,13,598276
1152665133,12,1619212
1147995829,19,615328
1148950118,19,599096
1150439708,21,931184
1151743989,12,68852
1149571670,19,616560
1151313765,13,601208
1152612335,12,1588940
1149139018,13,183556
1147350592,13,25668
1152670536,12,592072
1147371697,13,82244
1151658113,2,71204
1147391462,13,583904
1153028415,12,79312
1146023448,13,607764
1150473034,21,585376
1147301807,13,585976
1151303384,13,580388
1146416706,19,588080
1148338188,21,1369204
1152446820,12,0
1151694882,9,71196
1151492685,12,1574088
1148653510,19,598248
1161852975,15,294296
1150107504,8,582156
1151048768,13,594196
1149796378,19,623776
1152341587,12,92348
1145981746,13,575584
1142794855,9,552112
1151702271,12,1573820
1141816331,9,0
1147421964,13,63372
1147453234,8,52940
1150475259,21,660376
1151697823,12,1599940
1149663202,13,596348
1150969585,13,600440
1149768073,19,613464
1150448006,13,72644
1151791577,12,41984
1151435600,12,25676
1145994804,13,605836
1149096252,19,582052
1149659414,19,63860
1139616208,8,567512
1151730792,2,56012
1151915602,12,74784
1151734954,12,25716
1149542496,13,610172
1145298835,19,584216
1139409194,8,551476
1151646849,12,25628
1151709125,12,25640
1152084871,12,617496
1149542736,13,110816
1137156892,6,1049672
1142716316,9,572876
1147674714,13,591192
1149791776,21,614792
1147967719,13,608008
1148835690,19,1100796
1146448263,19,588072
1151668204,12,68960
1145337517,19,600144
1151732983,12,70436
1149977573,13,601284
1147426137,13,573576
1136274841,6,951624
1145247881,19,601112
1149663202,13,1241456
1150934428,13,0
1154024819,12,598152
1151654935,12,68892
1151658113,2,71188
1151553294,12,598416
1153726911,2,52828
1145178522,13,583344
1140074931,8,570592
1150827991,13,596640
1149843759,21,597220
1149663197,13,595700
1146449428,19,588076
1152959367,12,1106100
1148025922,19,617320
1151054168,13,616808
1145910458,13,25664
1153730304,12,80296
1140805013,7,0
1150117294,13,491636
1151723228,12,76660
1148952952,19,598828
1147399534,13,584252
1140080299,1,277268
1137157198,6,476452
1151655224,9,64220
1146030224,19,599636
1151654925,9,20300
1152168752,12,64964
1147677633,13,597620
1149624859,13,596396
1151654440,12,25644
1146444656,19,588096
1151720552,12,75260
1151302048,13,607080
1136289307,6,57168
1145298427,19,606812
1150795297,13,53612
1151648865,9,20284
1140601626,8,571268
1146415760,19,587996
1150797340,13,53544
1152793330,12,598580
1145559975,10,617908
1152038632,12,80988
1146193749,19,596788
1151086809,8,583888
1144505104,9,582360
1149697298,19,615328
1149448596,13,600492
1150441869,21,612376
1151402627,2,581312
1145722696,13,595560
1152037858,12,600764
1147452032,8,20264
1151737218,12,79220
1147431039,13,576128
1148026353,19,669468
1150439709,21,607440
1147974400,13,7452
1151718863,12,20716
1147399528,13,16444
1147501977,8,580488
1151699689,12,68904
1146460157,19,0
1151313235,13,1113992
1148877693,19,598848
1148645702,19,598176
1147376586,13,79280
1151939190,9,587300
1152037858,12,600956
1149395099,13,606780
1147297086,8,574028
1152730408,12,599320
1150447330,8,61844
1152883416,12,592168
1147999584,19,616556
1150479776,21,601536
1150971262,8,581548
1149653913,19,63844
1151727970,12,79292
1151656867,12,68864
1148882495,19,598180
1148683257,19,599036
1150797386,13,53524
1147675331,13,592988
1151630626,12,25652
1151747632,12,25700
1150084722,13,72204
1140600818,8,572916
1154328614,12,586464
1151650832,9,20312
1137500877,6,2097252
1152950719,12,601668
1150828993,13,595288
1152090178,12,599644
1152178730,12,87464
1152170608,12,89664
1145912340,13,568980
1148848776,19,599048
1139438228,8,559840
1146417186,19,589064
1145723287,13,597828
1151123322,13,595168
1147517098,13,583748
1147673594,13,598040
1149959222,13,592632
1151216407,13,1023400
1153060071,12,595240
1151719840,12,74808
1151650842,12,72040
1153061563,12,595264
1150440016,21,597776
1151716931,12,79332
1136291633,6,59616
1150440013,21,597372
1151939189,12,1113052
1147898834,13,919808
1151713988,12,79228
1151655701,9,61180
1148060271,21,615068
1146202440,19,599128
1151791164,9,16412
1147680138,13,60368
1144825734,2,287064
1146193741,19,598244
1150469667,13,584188
1139809859,8,570636
1147298583,13,581816
1158225871,4,1512132
1152026215,12,106588
1148457250,19,616428
1145541971,13,596824
1140113940,8,583388
1153007221,12,597340
1150475261,21,626680
1136477266,6,663040
1152543340,12,0
1148884601,19,599236
1149356283,19,615796
1146457845,19,588264
1148409013,13,593484
1147298088,8,567476
1146413145,19,588064
1151668627,12,25676
1151707923,12,74780
1152445000,12,0
1137581620,6,647052
1145338710,19,0
1148065582,13,1749764
1149661537,19,63836
1149588816,19,617148
1151740848,12,70740
1151655704,9,64264
1151650464,2,54192
1152692388,12,1746780
1151309473,8,580260
1149749879,19,630016
1152948170,12,599732
1140272160,8,566832
1153726357,2,60336
1158127777,15,1370080
1151663962,12,68856
1151745406,9,62948
1152300351,12,1577780
1153729705,12,25676
1147301797,13,1099768
1152031375,12,1594976
1149673829,19,97144
1150735634,8,43916
1153726358,12,85132
1151702268,12,79268
1148113509,13,581308
1136274848,6,951172
1147726813,13,20708
1151656136,12,76712
1147954487,13,582456
1149765313,19,616140
1140967632,8,566924
1139415127,8,559844
1145497239,19,1387232
1151627181,12,79324
1151309429,13,577360
1147985204,19,0
1152147278,12,25720
1149491953,19,0
1149506401,10,599304
1151647715,9,56000
1145255981,19,598776
1151792495,2,53736
1153175118,12,72660
1145178830,13,575316
1150810669,13,53536
1147759778,19,313028
1147524008,8,590816
1136291931,6,59872
1153724057,12,74380
1151815742,2,56040
1146425055,19,588284
1145394639,13,585072
1153735357,9,67252
1151661569,12,71636
1151738929,12,25664
1146415249,19,588308
1140878143,8,575476
1147420884,13,63376
1152040289,12,594732
1146417703,19,588260
1151656848,12,79224
1152299092,12,1581196
1151709085,9,64268
1149702693,19,617064
1147412420,13,71636
1151627945,12,25664
1151644620,12,25660
1136291330,6,57132
1153734776,12,80252
1147297085,13,584192
1146428622,19,588264
1144825716,9,287132
1139459113,8,552344
1148051324,13,100504
1150556872,8,60776
1151748591,12,75292
1151665018,12,79232
1150100038,19,98904
1151815067,2,64148
1149562076,13,599368
1147673165,13,584608
1147280783,10,56360
1140909710,8,575940
1151492686,12,1560828
1151649270,12,25708
1153017089,12,85832
1147297090,13,584188
1150557465,13,598424
1139419660,8,551940
1151791585,2,16420
1150793167,8,43912
1151910182,12,74892
1142817836,9,580880
1142818428,9,0
1141099404,8,574304
1150793198,13,53592
1150558658,13,597140
1140124706,8,569348
1151652821,12,79268
1151910533,12,76708
1148645751,19,598612
1151069901,13,71528
1146418562,19,588264
1149556214,19,615364
1151733825,12,79272
1149704555,13,612856
1136298638,6,58688
1151625349,12,25648
1150970063,13,594620
1149662794,19,82848
1146412650,19,588092
1152447443,12,0
1149489323,19,618816
1147303144,13,571576
1145179308,13,589256
1146665942,13,576668
1149957120,13,599032
1152927286,12,610216
1151619380,12,85160
1153731376,12,72188
1145592671,19,584316
1145903061,13,72864
1146581852,8,570896
1151736377,12,69600
1149365671,19,632752
1151650828,2,20276
1148139074,21,617576
1151697170,12,25668
1145723899,13,574972
1142756966,9,573264
1147674720,13,593288
1149576804,13,589748
1150037524,13,0
1146026237,13,1092108
1151716928,12,74260
1147723113,8,568212
1151730433,12,74852
1145592271,10,584252
1152740939,12,593592
1153722918,12,55472
1153750393,12,85172
1153230126,12,0
1152611649,12,594988
1151303304,13,62004
1146023456,13,579148
1147329007,8,65288
1148905167,10,586380
1151856507,12,71852
1151650106,2,20296
1149446929,13,90056
1154399500,12,594024
1146181484,19,1391012
1148959798,19,601044
1150442624,21,614148
1151400880,2,580424
1136294891,6,59880
1152648515,12,1779180
1151611790,12,115156
1150084718,13,72252
1149699665,13,593540
1136277005,6,57156
1151721736,12,25676
1153029067,12,599972
1152106904,12,74772
